number;style;year;year_dt;nr_token;nr_adj;nr_noun;nr_verb;nr_adverb;per_verb;per_noun;per_adj;per_adverb;flesch_reading_ease;smog_index;flesch_kincaid_grade;coleman_liau_index;automated_readability_index;dale_chall_readability_score;difficult_words;linsear_write_formula;gunning_fog;text_standard
368;Brief ;1794;1794-01-01;534.0;37.0;84.0;85.0;49.0;15.917602996254683;15.730337078651687;6.928838951310862;9.176029962546817;71.78;10.0;9.4;12.42;15.8;8.12;107.0;8.833333333333334;18.13;9.0
369;Brief ;1794;1794-01-01;242.0;12.0;39.0;34.0;18.0;14.049586776859504;16.115702479338843;4.958677685950414;7.43801652892562;62.38;8.8;8.9;16.47;15.8;7.93;49.0;6.0;15.63;9.0
370;Brief ;1794;1794-01-01;1415.0;111.0;267.0;240.0;95.0;16.96113074204947;18.869257950530034;7.84452296819788;6.713780918727915;71.14;9.3;7.6;12.58;12.5;7.72;282.0;14.0;15.0;8.0
371;Brief ;1794;1794-01-01;291.0;22.0;48.0;44.0;25.0;15.120274914089347;16.49484536082474;7.560137457044673;8.59106529209622;73.51;9.1;8.7;13.18;15.4;8.1;58.0;7.666666666666666;17.61;9.0
372;Brief ;1794;1794-01-01;3103.0;260.0;483.0;484.0;307.0;15.597808572349338;15.56558169513374;8.37898807605543;9.893651305188527;84.27;7.0;4.6;8.34;7.4;6.1;354.0;6.857142857142857;9.63;7.0
373;Brief ;1794;1794-01-01;1393.0;94.0;245.0;212.0;104.0;15.218951902368989;17.587939698492463;6.748025843503231;7.4659009332376165;77.47;9.4;7.2;11.43;12.3;7.44;242.0;7.0;14.87;7.0
374;Brief ;1794;1794-01-01;751.0;55.0;147.0;98.0;58.0;13.049267643142477;19.573901464713714;7.323568575233023;7.723035952063915;68.4;9.7;8.6;15.95;16.4;8.11;157.0;8.5;16.74;9.0
375;Brief ;1794;1794-01-01;611.0;66.0;113.0;90.0;42.0;14.729950900163665;18.494271685761046;10.801963993453354;6.873977086743044;58.05;12.0;12.6;15.85;20.7;9.34;160.0;11.6;22.66;12.0
376;Brief ;1794;1794-01-01;376.0;24.0;70.0;60.0;26.0;15.957446808510639;18.617021276595747;6.382978723404256;6.914893617021277;67.69;11.1;8.9;14.21;15.2;7.92;76.0;15.25;16.44;9.0
377;Brief ;1794;1794-01-01;290.0;17.0;52.0;30.0;10.0;10.344827586206897;17.931034482758623;5.862068965517242;3.4482758620689657;53.92;9.2;10.0;15.77;15.2;7.85;55.0;11.8;15.41;10.0
378;Brief ;1794;1794-01-01;868.0;66.0;149.0;127.0;71.0;14.631336405529954;17.16589861751152;7.603686635944701;8.179723502304148;79.7;8.6;6.3;11.66;11.7;7.44;155.0;8.166666666666666;14.27;12.0
379;Brief ;1794;1794-01-01;644.0;47.0;98.0;109.0;63.0;16.925465838509314;15.217391304347824;7.298136645962733;9.782608695652174;79.3;8.6;6.5;11.08;11.5;7.53;120.0;6.571428571428571;14.61;7.0
380;Brief ;1794;1794-01-01;647.0;52.0;107.0;104.0;64.0;16.0741885625966;16.53786707882535;8.0370942812983;9.891808346213292;64.54;11.5;10.1;13.18;15.6;8.56;151.0;8.5;18.91;9.0
381;Brief ;1794;1794-01-01;197.0;14.0;35.0;25.0;18.0;12.690355329949238;17.766497461928935;7.106598984771574;9.137055837563452;69.41;9.9;8.2;15.2;15.6;9.04;53.0;14.5;18.82;9.0
382;Brief ;1794;1794-01-01;584.0;43.0;101.0;94.0;54.0;16.095890410958905;17.294520547945204;7.363013698630137;9.246575342465754;61.19;10.5;11.4;12.83;17.0;8.5;126.0;13.0;19.67;13.0
383;Brief ;1794;1794-01-01;464.0;45.0;91.0;61.0;29.0;13.146551724137932;19.612068965517242;9.698275862068966;6.25;73.92;9.6;8.6;14.16;16.1;8.36;103.0;10.4;18.16;9.0
384;Brief ;1794;1794-01-01;358.0;26.0;57.0;63.0;36.0;17.59776536312849;15.921787709497206;7.262569832402234;10.05586592178771;75.13;10.1;8.1;10.97;13.1;8.25;77.0;7.428571428571429;17.57;8.0
385;Brief ;1794;1794-01-01;11328.0;931.0;2042.0;1763.0;978.0;15.563206214689265;18.026129943502823;8.218573446327683;8.633474576271187;65.76;10.5;9.6;12.89;14.9;6.76;1399.0;6.25;14.04;15.0
386;Brief ;1794;1794-01-01;580.0;58.0;93.0;105.0;66.0;18.10344827586207;16.03448275862069;10.0;11.379310344827587;76.96;9.3;7.4;13.23;13.9;8.13;127.0;8.333333333333334;16.77;8.0
387;Brief ;1794;1794-01-01;1171.0;100.0;189.0;195.0;106.0;16.652433817250213;16.140051238257897;8.539709649871904;9.052092228864218;72.6;9.0;9.1;12.65;15.5;7.77;209.0;8.0;17.02;8.0
388;Brief ;1794;1794-01-01;11205.0;980.0;1910.0;1820.0;946.0;16.242748772869255;17.045961624274877;8.746095493083445;8.442659526996877;64.64;10.4;10.1;12.89;15.4;7.1;1593.0;7.2857142857142865;15.21;8.0
389;Brief ;1794;1794-01-01;306.0;25.0;54.0;38.0;24.0;12.418300653594772;17.647058823529413;8.169934640522875;7.8431372549019605;63.39;10.0;8.5;14.85;14.2;9.01;85.0;10.666666666666666;18.08;9.0
390;Brief ;1794;1794-01-01;12165.0;1016.0;2091.0;1856.0;1168.0;15.256884504726674;17.188655980271268;8.351829017673653;9.6013152486642;68.5;9.7;8.6;12.24;13.3;6.69;1543.0;8.166666666666666;13.1;9.0
391;Brief ;1795;1795-01-01;16295.0;1457.0;2743.0;2598.0;1686.0;15.943540963485733;16.83338447376496;8.941393065357472;10.346732126419148;74.02;9.7;8.5;12.36;14.5;6.64;1908.0;8.0;13.79;7.0
392;Brief ;1795;1795-01-01;1160.0;96.0;203.0;186.0;97.0;16.03448275862069;17.5;8.275862068965518;8.362068965517242;69.55;10.4;10.2;14.05;17.9;8.14;227.0;7.2857142857142865;18.8;8.0
393;Brief ;1795;1795-01-01;1650.0;177.0;343.0;231.0;112.0;14.0;20.78787878787879;10.727272727272727;6.787878787878788;62.01;11.6;11.1;15.61;18.9;8.06;315.0;11.2;18.34;12.0
394;Brief ;1795;1795-01-01;305.0;16.0;52.0;52.0;21.0;17.049180327868854;17.049180327868854;5.245901639344263;6.885245901639345;65.35;10.0;9.8;12.42;14.9;8.56;71.0;11.6;18.71;10.0
395;Brief ;1795;1795-01-01;1892.0;149.0;326.0;323.0;161.0;17.071881606765327;17.23044397463002;7.8752642706131075;8.509513742071881;64.85;10.2;10.0;12.89;15.2;7.75;344.0;8.5;16.78;10.0
396;Brief ;1795;1795-01-01;221.0;14.0;40.0;38.0;22.0;17.194570135746606;18.099547511312217;6.334841628959276;9.95475113122172;61.4;10.1;11.3;13.81;17.8;8.88;53.0;10.8;20.59;11.0
397;Brief ;1795;1795-01-01;333.0;31.0;45.0;63.0;24.0;18.91891891891892;13.513513513513514;9.30930930930931;7.207207207207207;66.47;10.0;9.4;13.05;14.9;8.31;74.0;11.4;17.78;9.0
398;Brief ;1795;1795-01-01;508.0;35.0;76.0;87.0;50.0;17.125984251968504;14.960629921259843;6.889763779527559;9.84251968503937;46.58;13.2;17.0;13.3;24.0;8.78;97.0;13.75;24.33;14.0
399;Brief ;1795;1795-01-01;376.0;41.0;62.0;61.0;29.0;16.22340425531915;16.48936170212766;10.904255319148938;7.712765957446809;60.42;10.8;13.8;13.59;21.8;8.94;80.0;10.6;23.27;14.0
400;Brief ;1795;1795-01-01;381.0;37.0;64.0;67.0;38.0;17.58530183727034;16.79790026246719;9.711286089238845;9.973753280839896;65.96;9.5;9.5;13.4;15.3;8.85;98.0;8.166666666666666;19.27;10.0
401;Brief ;1795;1795-01-01;1502.0;140.0;237.0;238.0;126.0;15.845539280958722;15.77896138482024;9.320905459387484;8.388814913448735;61.7;10.8;11.2;13.41;17.3;8.07;287.0;15.25;18.44;11.0
402;Brief ;1795;1795-01-01;305.0;24.0;49.0;50.0;20.0;16.393442622950822;16.065573770491802;7.868852459016394;6.557377049180328;80.41;8.2;6.1;10.38;10.4;7.26;52.0;8.5;13.63;9.0
403;Brief ;1795;1795-01-01;355.0;29.0;64.0;48.0;16.0;13.521126760563382;18.028169014084508;8.169014084507042;4.507042253521127;71.04;9.1;7.6;13.98;13.8;8.09;78.0;10.2;15.96;14.0
404;Brief ;1795;1795-01-01;714.0;49.0;139.0;115.0;68.0;16.106442577030812;19.46778711484594;6.862745098039216;9.523809523809524;74.73;9.7;8.3;12.13;14.1;8.14;151.0;13.5;17.39;14.0
405;Brief ;1795;1795-01-01;142.0;22.0;26.0;16.0;3.0;11.267605633802818;18.30985915492958;15.492957746478874;2.1126760563380285;74.59;9.6;6.2;13.16;11.6;8.61;37.0;8.166666666666666;16.32;9.0
406;Brief ;1795;1795-01-01;351.0;32.0;53.0;53.0;37.0;15.0997150997151;15.0997150997151;9.116809116809117;10.541310541310542;72.97;9.1;6.9;10.43;10.1;7.89;74.0;6.857142857142857;14.94;7.0
407;Brief ;1795;1795-01-01;582.0;62.0;118.0;82.0;51.0;14.0893470790378;20.274914089347078;10.652920962199312;8.762886597938143;60.79;11.8;11.5;14.68;18.7;8.66;133.0;7.571428571428571;20.18;12.0
408;Brief ;1795;1795-01-01;6479.0;571.0;1095.0;1086.0;600.0;16.761845963883314;16.900756289550856;8.813088439574008;9.260688377836084;59.47;11.3;12.0;13.35;18.3;7.11;825.0;13.5;16.61;12.0
409;Brief ;1795;1795-01-01;239.0;17.0;47.0;29.0;11.0;12.13389121338912;19.665271966527197;7.112970711297071;4.602510460251046;67.38;9.3;9.0;12.42;13.9;8.75;59.0;6.857142857142857;18.63;9.0
410;Brief ;1795;1795-01-01;990.0;91.0;167.0;150.0;87.0;15.15151515151515;16.86868686868687;9.191919191919192;8.787878787878787;57.54;12.2;12.8;13.88;19.2;8.67;217.0;8.5;21.09;9.0
411;Brief ;1795;1795-01-01;333.0;31.0;57.0;59.0;18.0;17.71771771771772;17.117117117117118;9.30930930930931;5.405405405405405;67.89;9.7;8.8;12.76;14.0;8.4;77.0;8.166666666666666;17.62;9.0
412;Brief ;1795;1795-01-01;2511.0;215.0;450.0;394.0;205.0;15.690959776981282;17.921146953405017;8.562325766626842;8.164078056551174;75.44;10.1;8.0;12.47;14.1;7.51;435.0;8.0;15.61;8.0
413;Brief ;1795;1795-01-01;373.0;34.0;64.0;54.0;35.0;14.47721179624665;17.158176943699733;9.115281501340483;9.383378016085791;55.41;10.8;13.6;14.4;20.9;8.92;83.0;8.333333333333334;22.3;14.0
414;Brief ;1795;1795-01-01;576.0;60.0;105.0;76.0;46.0;13.194444444444445;18.229166666666668;10.416666666666668;7.986111111111112;73.21;9.4;8.8;11.67;14.4;7.93;111.0;13.75;17.26;9.0
415;Brief ;1795;1795-01-01;721.0;61.0;120.0;119.0;52.0;16.50485436893204;16.643550624133148;8.460471567267684;7.212205270457698;68.6;10.2;8.5;13.17;14.0;8.14;153.0;6.25;16.75;9.0
416;Brief ;1795;1795-01-01;228.0;17.0;45.0;32.0;11.0;14.035087719298247;19.73684210526316;7.4561403508771935;4.824561403508772;61.19;11.2;11.4;14.68;18.6;9.32;59.0;14.25;21.75;15.0
417;Brief ;1795;1795-01-01;20192.0;1678.0;3534.0;2948.0;1691.0;14.599841521394612;17.501980982567353;8.310221870047544;8.37460380348653;70.63;8.9;7.8;10.67;11.3;5.87;1652.0;8.166666666666666;10.46;11.0
418;Brief ;1795;1795-01-01;881.0;81.0;143.0;128.0;83.0;14.52894438138479;16.23155505107832;9.194097616345061;9.421112372304199;57.13;12.3;12.9;14.05;19.8;8.43;172.0;11.2;20.59;13.0
419;Brief ;1795;1795-01-01;1070.0;92.0;165.0;165.0;99.0;15.420560747663552;15.420560747663552;8.598130841121495;9.25233644859813;78.69;8.7;6.7;11.02;11.7;7.6;199.0;13.0;14.96;7.0
420;Brief ;1795;1795-01-01;21235.0;1820.0;3413.0;3430.0;1928.0;16.15257829055804;16.072521780080056;8.570755827643042;9.07935012950318;77.16;9.2;7.3;11.31;12.4;6.3;2185.0;8.0;12.07;7.0
421;Brief ;1795;1795-01-01;674.0;60.0;117.0;106.0;58.0;15.72700296735905;17.359050445103858;8.90207715133531;8.6053412462908;64.75;10.0;10.0;13.7;15.9;8.48;152.0;11.2;18.66;10.0
422;Brief ;1795;1795-01-01;691.0;70.0;114.0;91.0;53.0;13.16931982633864;16.49782923299566;10.130246020260492;7.6700434153400865;76.96;9.6;7.4;11.26;12.5;8.16;150.0;6.714285714285714;16.85;7.0
423;Brief ;1795;1795-01-01;12349.0;1012.0;2164.0;1813.0;1077.0;14.681350716657219;17.523686128431454;8.194995546198074;8.721353955785894;79.5;8.5;6.4;10.55;11.0;6.26;1322.0;13.5;11.34;11.0
424;Brief ;1796;1796-01-01;805.0;65.0;120.0;133.0;90.0;16.52173913043478;14.906832298136644;8.074534161490682;11.180124223602483;72.97;8.5;6.9;12.58;11.7;7.6;158.0;6.857142857142857;14.21;7.0
425;Brief ;1796;1796-01-01;5353.0;456.0;814.0;922.0;593.0;17.223986549598354;15.206426303007659;8.518587707827386;11.077900242854474;65.46;10.5;9.7;12.71;14.7;7.37;877.0;12.0;15.67;10.0
426;Brief ;1796;1796-01-01;340.0;22.0;54.0;64.0;38.0;18.823529411764707;15.882352941176471;6.470588235294118;11.176470588235295;74.12;9.9;8.5;12.6;14.5;8.23;74.0;8.0;17.77;9.0
427;Brief ;1796;1796-01-01;149.0;9.0;26.0;23.0;15.0;15.436241610738255;17.449664429530202;6.040268456375839;10.06711409395973;75.64;9.2;7.9;10.68;12.4;8.13;32.0;13.75;17.13;8.0
428;Brief ;1796;1796-01-01;956.0;79.0;144.0;175.0;122.0;18.305439330543933;15.06276150627615;8.263598326359832;12.761506276150627;74.93;7.9;8.2;11.02;13.1;7.63;176.0;10.8;16.05;8.0
429;Brief ;1796;1796-01-01;221.0;19.0;46.0;40.0;18.0;18.099547511312217;20.81447963800905;8.597285067873303;8.144796380090497;71.44;9.7;7.4;13.05;12.4;8.39;54.0;11.2;16.63;7.0
430;Brief ;1796;1796-01-01;368.0;33.0;55.0;69.0;47.0;18.75;14.945652173913043;8.967391304347826;12.771739130434781;80.01;7.7;6.2;10.09;10.1;7.14;62.0;8.0;13.43;8.0
431;Brief ;1796;1796-01-01;173.0;18.0;31.0;32.0;18.0;18.497109826589597;17.91907514450867;10.404624277456648;10.404624277456648;62.68;9.1;8.7;14.38;13.7;9.12;50.0;8.666666666666666;18.56;9.0
432;Brief ;1796;1796-01-01;418.0;36.0;62.0;77.0;48.0;18.42105263157895;14.832535885167465;8.612440191387561;11.483253588516748;70.43;9.5;7.8;12.58;12.6;7.61;80.0;8.166666666666666;14.92;8.0
433;Brief ;1796;1796-01-01;192.0;19.0;33.0;32.0;18.0;16.666666666666668;17.1875;9.895833333333334;9.025470653377631;71.04;8.8;7.6;14.15;13.5;8.6;49.0;8.166666666666666;17.27;9.0
434;Brief ;1796;1796-01-01;514.0;64.0;109.0;82.0;16.0;15.95330739299611;21.206225680933855;12.45136186770428;3.11284046692607;43.16;12.7;14.2;18.45;22.0;9.71;149.0;12.2;23.03;13.0
435;Brief ;1796;1796-01-01;392.0;23.0;60.0;67.0;45.0;17.091836734693878;15.306122448979592;5.86734693877551;11.479591836734695;80.41;9.1;6.1;10.79;10.3;7.7;80.0;8.5;14.73;9.0
436;Brief ;1796;1796-01-01;239.0;17.0;39.0;39.0;17.0;16.317991631799163;16.317991631799163;7.112970711297071;7.112970711297071;67.18;9.8;9.1;13.52;14.8;7.97;48.0;8.5;16.71;9.0
437;Brief ;1796;1796-01-01;95.0;10.0;18.0;11.0;7.0;11.578947368421053;18.947368421052634;10.526315789473685;7.36842105263158;72.87;9.3;6.9;12.64;12.0;8.86;26.0;7.833333333333334;17.42;7.0
438;Brief ;1796;1796-01-01;410.0;43.0;63.0;67.0;40.0;16.34146341463415;15.365853658536587;10.487804878048781;9.756097560975611;73.92;9.4;8.6;12.19;14.3;8.06;85.0;10.6;17.41;9.0
439;Brief ;1796;1796-01-01;471.0;44.0;60.0;84.0;56.0;17.8343949044586;12.738853503184714;9.341825902335456;11.8895966029724;72.76;7.2;6.9;13.62;12.7;7.2;79.0;6.571428571428571;13.25;7.0
440;Brief ;1796;1796-01-01;433.0;40.0;71.0;66.0;33.0;15.242494226327944;16.397228637413395;9.237875288683602;7.621247113163972;60.62;12.2;13.7;14.28;22.3;8.88;94.0;19.666666666666668;23.07;14.0
441;Brief ;1796;1796-01-01;1862.0;151.0;284.0;314.0;223.0;16.86358754027927;15.252416756176153;8.10955961331901;11.976369495166487;66.17;10.0;9.5;12.18;14.2;7.76;353.0;11.8;16.44;10.0
442;Brief ;1796;1796-01-01;1143.0;129.0;174.0;199.0;106.0;17.410323709536307;15.223097112860893;11.286089238845145;9.273840769903762;79.19;7.9;6.5;10.67;10.8;6.88;170.0;5.5;12.99;7.0
443;Brief ;1796;1796-01-01;11119.0;901.0;1790.0;1888.0;1160.0;16.97994423958989;16.098570015289145;8.103246694846659;10.432592859070061;71.14;9.2;7.6;11.19;11.3;6.16;1153.0;5.0;11.04;11.0
444;Brief ;1796;1796-01-01;102.0;12.0;20.0;13.0;9.0;12.745098039215685;19.607843137254903;11.76470588235294;8.823529411764707;85.69;5.0;4.0;9.78;8.0;7.69;22.0;4.611111111111111;13.29;5.0
445;Brief ;1796;1796-01-01;1301.0;122.0;218.0;219.0;148.0;16.833205226748657;16.756341275941583;9.377401998462721;11.37586471944658;79.5;8.2;6.4;11.77;11.7;7.42;238.0;6.0;14.28;12.0
446;Brief ;1796;1796-01-01;26137.0;2280.0;3910.0;4614.0;3098.0;17.65313540192065;14.95963576539006;8.723265868309293;11.852928798255347;68.6;9.4;8.5;12.3;13.1;6.32;2797.0;7.142857142857142;12.15;9.0
447;Brief ;1796;1796-01-01;353.0;46.0;61.0;57.0;28.0;16.14730878186969;17.28045325779037;13.031161473087819;7.93201133144476;76.15;9.5;7.7;14.62;15.4;8.25;79.0;8.333333333333334;17.29;8.0
448;Brief ;1796;1796-01-01;334.0;19.0;36.0;62.0;45.0;18.562874251497007;10.778443113772456;5.688622754491019;13.47305389221557;75.95;8.8;7.8;11.37;12.8;7.68;63.0;6.714285714285714;15.9;8.0
449;Brief ;1796;1796-01-01;7668.0;659.0;1151.0;1326.0;946.0;17.29264475743349;15.010432968179446;8.594157537819509;12.336984872196139;77.77;8.9;7.1;11.84;12.4;6.8;1068.0;8.833333333333334;13.18;7.0
450;Brief ;1797;1797-01-01;1046.0;89.0;173.0;170.0;98.0;16.252390057361374;16.539196940726576;8.508604206500955;9.369024856596557;62.82;9.8;10.8;12.13;15.7;7.94;195.0;8.5;17.82;8.0
451;Brief ;1797;1797-01-01;56.0;5.0;10.0;9.0;4.0;16.07142857142857;17.857142857142854;8.928571428571427;7.142857142857142;75.91;6.0;5.7;9.44;8.7;6.82;8.0;5.0;11.45;6.0
452;Brief ;1797;1797-01-01;894.0;75.0;146.0;140.0;102.0;15.659955257270694;16.33109619686801;8.389261744966444;11.409395973154362;75.03;9.1;8.1;10.39;12.9;7.35;144.0;19.0;15.31;8.0
453;Brief ;1797;1797-01-01;663.0;42.0;99.0;113.0;73.0;17.043740573152338;14.93212669683258;6.334841628959276;11.010558069381599;79.4;7.6;6.5;10.44;10.8;7.02;102.0;7.666666666666666;13.29;8.0
454;Brief ;1797;1797-01-01;771.0;65.0;151.0;115.0;67.0;14.915693904020753;19.58495460440986;8.430609597924773;8.690012970168612;64.24;9.6;10.2;13.12;15.8;7.96;147.0;11.0;17.48;10.0
455;Brief ;1797;1797-01-01;408.0;49.0;83.0;49.0;31.0;12.009803921568627;20.34313725490196;12.009803921568627;7.598039215686274;64.85;11.4;10.0;15.32;17.2;8.98;105.0;6.857142857142857;19.91;9.0
456;Brief ;1797;1797-01-01;625.0;60.0;88.0;106.0;71.0;16.96;14.08;9.6;11.36;72.19;9.3;9.2;10.28;13.7;7.65;108.0;8.333333333333334;16.84;9.0
457;Brief ;1797;1797-01-01;414.0;38.0;69.0;67.0;32.0;16.183574879227056;16.666666666666668;9.178743961352657;7.729468599033817;70.43;8.8;7.8;10.79;11.8;7.79;81.0;11.8;15.39;8.0
458;Brief ;1797;1797-01-01;432.0;48.0;81.0;61.0;33.0;14.12037037037037;18.75;11.11111111111111;7.638888888888888;49.93;11.7;15.7;14.34;23.4;9.08;94.0;14.0;24.18;14.0
459;Brief ;1797;1797-01-01;256.0;23.0;41.0;38.0;23.0;14.84375;16.015625;8.984375;8.984375;78.99;8.2;6.6;9.92;10.7;7.46;46.0;10.8;14.52;7.0
460;Brief ;1797;1797-01-01;380.0;47.0;64.0;54.0;19.0;14.210526315789474;16.842105263157894;12.368421052631579;5.0;70.06;8.6;10.0;11.03;15.4;7.94;70.0;10.4;18.15;10.0
461;Brief ;1797;1797-01-01;295.0;30.0;28.0;53.0;27.0;17.966101694915253;9.491525423728813;10.169491525423728;9.152542372881355;79.64;6.6;8.4;9.29;13.4;7.73;50.0;7.5;17.31;8.0
462;Brief ;1797;1797-01-01;278.0;25.0;43.0;42.0;25.0;15.107913669064748;15.467625899280577;8.992805755395684;8.992805755395684;69.65;10.1;10.2;10.97;15.6;8.21;55.0;11.2;18.93;11.0
463;Brief ;1797;1797-01-01;219.0;20.0;41.0;29.0;12.0;13.242009132420092;18.72146118721461;9.132420091324201;5.47945205479452;77.67;9.1;7.1;12.47;13.0;7.99;45.0;11.4;16.21;8.0
464;Brief ;1797;1797-01-01;2053.0;160.0;358.0;331.0;178.0;16.12274719922065;17.437895762299075;7.793472966390647;8.670238675109596;65.66;10.2;9.7;12.54;14.7;7.6;356.0;6.0;16.18;10.0
465;Brief ;1797;1797-01-01;375.0;32.0;66.0;62.0;26.0;16.533333333333335;17.6;8.533333333333333;6.933333333333334;61.29;9.5;11.3;13.47;17.6;8.15;70.0;8.0;18.75;8.0
466;Brief ;1797;1797-01-01;869.0;63.0;160.0;148.0;88.0;17.03107019562716;18.411967779056386;7.249712313003453;10.126582278481013;74.32;10.0;8.4;11.2;13.6;7.67;157.0;11.4;16.32;8.0
467;Brief ;1797;1797-01-01;300.0;19.0;40.0;54.0;30.0;18.0;13.333333333333334;6.333333333333333;10.0;77.27;8.0;7.3;11.26;12.2;7.65;56.0;6.857142857142857;15.47;8.0
468;Brief ;1797;1797-01-01;8085.0;600.0;1401.0;1231.0;712.0;15.225726654298084;17.32838589981447;7.421150278293136;8.806431663574521;70.53;9.1;7.8;10.9;11.5;6.36;902.0;8.166666666666666;11.73;12.0
469;Brief ;1797;1797-01-01;638.0;70.0;76.0;118.0;73.0;18.495297805642632;11.912225705329154;10.9717868338558;11.442006269592477;63.66;10.4;12.5;11.62;18.6;8.79;139.0;7.666666666666666;22.02;8.0
470;Brief ;1797;1797-01-01;379.0;23.0;80.0;58.0;33.0;15.303430079155673;21.108179419525065;6.068601583113456;8.70712401055409;63.83;12.8;10.4;14.63;17.5;8.62;87.0;10.166666666666666;19.27;9.0
471;Brief ;1797;1797-01-01;29606.0;2675.0;4894.0;4703.0;3009.0;15.885293521583463;16.530433020333717;9.035330676214281;10.16348037559954;64.04;10.3;10.3;12.31;15.2;6.51;3069.0;6.571428571428571;13.87;7.0
472;Brief ;1797;1797-01-01;7514.0;626.0;1194.0;1250.0;779.0;16.63561352142667;15.890338035666755;8.331115251530477;10.367314346553101;73.92;9.5;8.6;11.73;14.0;7.09;1065.0;8.5;14.94;9.0
473;Brief ;1798;1798-01-01;1981.0;197.0;327.0;322.0;217.0;16.254416961130744;16.50681474003029;9.9444724886421;10.954063604240284;54.19;12.8;14.1;14.81;21.7;8.78;430.0;11.2;22.27;15.0
474;Brief ;1798;1798-01-01;271.0;22.0;44.0;40.0;15.0;14.760147601476016;16.236162361623617;8.118081180811808;5.535055350553505;64.64;10.4;10.1;13.47;16.0;8.67;63.0;11.6;19.17;9.0
475;Brief ;1798;1798-01-01;241.0;16.0;37.0;41.0;30.0;17.012448132780083;15.352697095435683;6.639004149377593;12.448132780082986;75.44;8.0;8.0;11.08;12.9;7.41;40.0;6.714285714285714;15.34;8.0
476;Brief ;1798;1798-01-01;78.0;10.0;12.0;7.0;5.0;8.974358974358974;15.384615384615383;12.82051282051282;6.41025641025641;73.98;9.4;6.5;8.69;8.9;8.79;20.0;6.0;16.95;9.0
477;Brief ;1798;1798-01-01;165.0;24.0;26.0;22.0;12.0;13.333333333333334;15.757575757575758;14.545454545454547;7.272727272727273;67.99;9.8;8.8;15.26;15.9;8.95;44.0;6.857142857142857;18.97;9.0
478;Brief ;1798;1798-01-01;171.0;12.0;33.0;29.0;16.0;16.95906432748538;19.29824561403509;7.017543859649123;9.35672514619883;82.04;8.6;5.4;9.97;9.3;7.6;33.0;6.0;14.04;6.0
479;Brief ;1798;1798-01-01;465.0;40.0;83.0;77.0;33.0;16.559139784946236;17.849462365591396;8.602150537634408;7.096774193548386;33.85;15.1;19.8;15.8;28.1;10.24;125.0;6.5;29.17;16.0
480;Brief ;1798;1798-01-01;1858.0;146.0;332.0;314.0;168.0;16.89989235737352;17.868675995694296;7.857911733046287;9.041980624327234;58.35;11.6;12.5;12.72;18.0;7.85;314.0;12.6;18.81;13.0
481;Brief ;1798;1798-01-01;165.0;16.0;29.0;23.0;11.0;13.93939393939394;17.575757575757578;9.696969696969697;6.666666666666667;84.68;6.7;4.4;9.56;8.3;7.17;29.0;4.888888888888889;12.24;5.0
482;Brief ;1798;1798-01-01;215.0;16.0;45.0;24.0;14.0;11.162790697674419;20.930232558139537;7.441860465116279;6.511627906976744;69.52;9.3;8.2;14.04;14.3;8.8;55.0;14.5;18.17;9.0
483;Brief ;1798;1798-01-01;294.0;30.0;69.0;27.0;19.0;9.183673469387756;23.46938775510204;10.204081632653061;6.462585034013606;15.68;15.9;20.6;21.59;29.8;10.6;86.0;10.833333333333334;28.16;11.0
484;Brief ;1798;1798-01-01;7224.0;576.0;1262.0;1097.0;652.0;15.185492801771872;17.46954595791805;7.9734219269103;9.025470653377631;69.11;9.7;8.3;11.55;12.5;6.64;896.0;8.0;12.82;8.0
485;Brief ;1798;1798-01-01;520.0;58.0;99.0;72.0;38.0;13.846153846153845;19.038461538461537;11.153846153846153;7.3076923076923075;81.02;7.3;5.8;10.09;9.9;7.35;93.0;6.714285714285714;13.68;7.0
486;Brief ;1798;1798-01-01;33597.0;2958.0;5515.0;5464.0;3457.0;16.26335684733756;16.415156115129324;8.804357531922493;10.289609191296842;63.32;10.4;10.6;12.71;15.8;6.52;3412.0;7.0;14.09;7.0
487;Brief ;1798;1798-01-01;214.0;15.0;35.0;30.0;17.0;14.018691588785046;16.355140186915886;7.009345794392523;7.943925233644859;59.94;11.0;9.8;15.03;15.6;8.78;52.0;11.6;18.44;10.0
488;Brief ;1798;1798-01-01;5514.0;471.0;919.0;881.0;539.0;15.977511788175553;16.666666666666668;8.54189336235038;9.77511788175553;73.31;9.9;8.8;11.73;14.4;7.08;770.0;5.75;15.08;9.0
489;Brief ;1799;1799-01-01;1132.0;100.0;208.0;172.0;75.0;15.19434628975265;18.374558303886925;8.8339222614841;6.625441696113074;70.43;10.4;7.8;13.11;13.3;7.82;233.0;12.0;15.46;8.0
490;Brief ;1799;1799-01-01;173.0;18.0;27.0;22.0;19.0;12.716763005780347;15.606936416184972;10.404624277456648;10.982658959537572;41.33;13.0;21.1;13.42;30.9;9.62;34.0;18.0;30.17;13.0
491;Brief ;1799;1799-01-01;181.0;17.0;32.0;25.0;13.0;13.812154696132596;17.679558011049725;9.392265193370166;7.18232044198895;64.34;10.9;10.2;14.34;16.7;8.33;37.0;8.166666666666666;18.4;11.0
492;Brief ;1799;1799-01-01;269.0;25.0;39.0;44.0;33.0;16.356877323420075;14.498141263940521;9.29368029739777;12.267657992565056;72.9;9.1;9.0;11.78;14.5;7.66;47.0;8.333333333333334;16.67;9.0
